submission_id,user_id,rank,rating,country,language,problem_id,code,rank_bucket,code_length,line_count,avg_line_length,spaces_count,tabs_count,newlines_ratio,has_comments,uses_list_comp,uses_map,uses_lambda,imports_math,uses_recursion,variable_name_length,uses_scanner,has_class,uses_bits_stdc,uses_vector,uses_auto,compact_style
7672,user_7774,1009,1016,Russia,C++,CF668A,"// My approach
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int number;
    cin >> number;
    vector<int> arr(number);
    for(int i = 0; i < number; i++) {
        cin >> arr[i];
    }
    int sum = 0;
    for(int i = 0; i < number; i++) {
        sum += arr[i];
    }
    cout << sum << endl;
    return 0;
}",Newbie,364,20,18.2,97,0,0.054945054945054944,1,,,,,0,6,,,0.0,1.0,0.0,0.0
7673,user_4260,2071,2075,Russia,Python,CF473C,"from math import gcd
print(gcd(*map(int, input().split())))",Master,59,2,29.5,4,0,0.03389830508474576,0,0.0,1.0,0.0,1.0,1,0,,,,,,
7674,user_1948,2436,2426,USA,C++,CF341E,"#include <bits/stdc++.h>
using namespace std;
int main(){int v;cin>>v;vector<int>a(v);for(int i=0;i<v;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Grandmaster,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
7675,user_4511,1443,1449,Russia,C++,CF559D,"// My approach
#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Expert,127,4,31.75,8,0,0.031496062992125984,1,,,,,0,7,,,1.0,0.0,0.0,0.0
7676,user_3299,1588,1592,India,C++,CF443D,"#include <bits/stdc++.h>
using namespace std;
int main(){int temp;cin>>temp;vector<int>v(temp);for(int i=0;i<temp;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Expert,178,3,59.333333333333336,8,0,0.016853932584269662,1,,,,,0,7,,,1.0,1.0,0.0,1.0
7677,user_1323,2279,2269,China,C++,CF226E,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Master,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
7678,user_5201,1294,1296,China,C++,CF551C,"// AC code
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int gcd(int a, int b) {
    if(b == 0) return a;
    return gcd(b, a % b);
}

int main() {
    int x, y;
    cin >> x >> y;
    cout << gcd(x, y) << endl;
    return 0;
}",Pupil,262,17,15.411764705882353,58,0,0.0648854961832061,1,,,,,1,4,,,0.0,1.0,0.0,0.0
7679,user_1754,1087,1090,Brazil,Python,CF488C,"value = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Newbie,117,5,23.4,14,0,0.042735042735042736,0,0.0,1.0,0.0,0.0,0,0,,,,,,
7680,user_7657,1041,1039,China,C++,CF858A,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;
int main(){int number;cin>>number;vector<int>v(number);for(int i=0;i<number;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Newbie,232,6,38.666666666666664,11,0,0.02586206896551724,1,,,,,0,7,,,0.0,1.0,0.0,0.0
7681,user_4053,1213,1214,Russia,C++,CF888C,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int ans;
    cin >> ans;
    vector<int> arr(ans);
    for(int i = 0; i < ans; i++) {
        cin >> arr[i];
    }
    int sum = 0;
    for(int i = 0; i < ans; i++) {
        sum += arr[i];
    }
    cout << sum << endl;
    return 0;
}",Pupil,334,19,17.57894736842105,95,0,0.05688622754491018,1,,,,,0,6,,,0.0,1.0,0.0,0.0
7682,user_8136,2143,2140,China,Python,CF295A,"c = int(input())
print(sum(map(int, input().split())))",Master,54,2,27.0,3,0,0.037037037037037035,0,0.0,1.0,0.0,0.0,0,0,,,,,,
7683,user_8155,1397,1399,USA,C++,CF518C,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Pupil,221,15,14.733333333333333,65,0,0.06787330316742081,1,,,,,0,6,,,0.0,1.0,0.0,0.0
7684,user_4432,1282,1274,China,Python,CF195E,"// Fast solution
res = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Pupil,132,6,22.0,16,0,0.045454545454545456,1,0.0,1.0,0.0,0.0,0,0,,,,,,
7685,user_7949,797,800,Japan,Java,CF269E,"// Solution
import java.util.*;

public class Solution {
    static int gcd(int a, int b) {
        if(b == 0) return a;
        return gcd(b, a % b);
    }
    
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int x = sc.nextInt();
        int y = sc.nextInt();
        System.out.println(gcd(x, y));
    }
}",Newbie,358,16,22.375,103,0,0.0446927374301676,1,,,,,1,4,1.0,1.0,,,,
7686,user_3516,1037,1028,USA,Python,CF130A,"// Solution
number = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Newbie,130,6,21.666666666666668,15,0,0.046153846153846156,1,0.0,1.0,0.0,0.0,0,0,,,,,,
7687,user_2403,1366,1372,India,Python,CF274A,"val = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Pupil,115,5,23.0,14,0,0.043478260869565216,0,0.0,1.0,0.0,0.0,0,0,,,,,,
7688,user_9581,1190,1184,China,C++,CF201E,"// AC code
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;
int main(){int result;cin>>result;vector<int>v(result);for(int i=0;i<result;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Newbie,231,6,38.5,12,0,0.025974025974025976,1,,,,,0,7,,,0.0,1.0,0.0,0.0
7689,user_4033,1964,1960,China,Python,CF497D,"from math import gcd
print(gcd(*map(int, input().split())))",Master,59,2,29.5,4,0,0.03389830508474576,0,0.0,1.0,0.0,1.0,1,0,,,,,,
7690,user_7076,1814,1813,Russia,Python,CF516B,"from math import gcd
print(gcd(*map(int, input().split())))",Expert,59,2,29.5,4,0,0.03389830508474576,0,0.0,1.0,0.0,1.0,1,0,,,,,,
7691,user_5388,1767,1765,Japan,C++,CF127A,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;vector<int>a(t);for(int i=0;i<t;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Expert,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
7692,user_9198,1778,1770,Brazil,C++,CF501C,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Expert,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
7693,user_9978,951,942,China,C++,CF950A,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int value;
    cin >> value;
    vector<int> arr(value);
    for(int i = 0; i < value; i++) {
        cin >> arr[i];
    }
    int sum = 0;
    for(int i = 0; i < value; i++) {
        sum += arr[i];
    }
    cout << sum << endl;
    return 0;
}",Newbie,344,19,18.105263157894736,95,0,0.055232558139534885,1,,,,,0,6,,,0.0,1.0,0.0,0.0
7694,user_5933,2581,2589,Russia,C++,CF665A,"#include <bits/stdc++.h>
using namespace std;
int main(){int n;cin>>n;vector<int>a(n);for(int i=0;i<n;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Grandmaster,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
7695,user_7540,1626,1636,Russia,Python,CF920B,"print(*sorted(map(int, input().split())))",Expert,41,1,41.0,1,0,0.024390243902439025,0,0.0,1.0,0.0,0.0,0,0,,,,,,
7696,user_4399,1189,1180,China,Java,CF479D,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Newbie,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
7697,user_3712,1863,1855,China,C++,CF275A,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Expert,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
7698,user_9599,1285,1284,China,C++,CF618D,"// Fast solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Pupil,238,16,14.875,67,0,0.06722689075630252,1,,,,,0,6,,,0.0,1.0,0.0,0.0
7699,user_5876,1170,1166,USA,Python,CF332B,"// Solution
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a

x, y = map(int, input().split())
print(gcd(x, y))",Newbie,160,10,16.0,52,0,0.0625,1,0.0,1.0,0.0,0.0,1,0,,,,,,
7700,user_6576,1588,1582,Poland,Java,CF200E,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Expert,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
7701,user_7157,1950,1957,Japan,Python,CF280A,"from math import gcd
print(gcd(*map(int, input().split())))",Master,59,2,29.5,4,0,0.03389830508474576,0,0.0,1.0,0.0,1.0,1,0,,,,,,
7702,user_5048,2124,2125,China,C++,CF325E,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Master,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
7703,user_5928,2153,2143,India,C++,CF616C,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Master,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
7704,user_4175,900,892,Japan,C++,CF361E,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Newbie,233,16,14.5625,66,0,0.06866952789699571,1,,,,,0,6,,,0.0,1.0,0.0,0.0
7705,user_5818,1654,1652,India,Python,CF963C,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Expert,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
7706,user_3118,1043,1051,Japan,C++,CF851C,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Newbie,233,16,14.5625,66,0,0.06866952789699571,1,,,,,0,6,,,0.0,1.0,0.0,0.0
7707,user_4485,1208,1213,China,C++,CF370B,"// Fast solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;
int main(){int val;cin>>val;vector<int>v(val);for(int i=0;i<val;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Pupil,225,6,37.5,12,0,0.02666666666666667,1,,,,,0,7,,,0.0,1.0,0.0,0.0
7708,user_4378,1491,1485,Brazil,C++,CF792B,"// Fast solution
#include <bits/stdc++.h>
using namespace std;

int gcd(int a, int b) {
    if(b == 0) return a;
    return gcd(b, a % b);
}

int main() {
    int x, y;
    cin >> x >> y;
    cout << gcd(x, y) << endl;
    return 0;
}",Expert,234,15,15.6,56,0,0.0641025641025641,1,,,,,1,4,,,1.0,0.0,0.0,0.0
7709,user_5961,2340,2341,Brazil,Python,CF534C,"from math import factorial
print(factorial(int(input())))",Grandmaster,57,2,28.5,3,0,0.03508771929824561,0,0.0,0.0,0.0,1.0,1,0,,,,,,
7710,user_4554,1925,1916,Brazil,Java,CF228C,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Master,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
7711,user_7797,2092,2100,India,Python,CF863A,"from math import factorial
print(factorial(int(input())))",Master,57,2,28.5,3,0,0.03508771929824561,0,0.0,0.0,0.0,1.0,1,0,,,,,,
7712,user_8607,1283,1288,USA,Python,CF165D,"// My approach
def factorial(num):
    if num == 0:
        return 1
    else:
        return num * factorial(num - 1)

number = int(input())
print(factorial(number))",Pupil,166,9,18.444444444444443,38,0,0.05421686746987952,1,0.0,0.0,0.0,0.0,1,0,,,,,,
7713,user_5168,901,896,Japan,Java,CF239C,"// Solution
import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Newbie,193,3,64.33333333333333,10,0,0.015544041450777202,1,,,,,0,28,1.0,1.0,,,,
7714,user_2655,1341,1347,USA,Python,CF614A,"// AC code
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a

x, y = map(int, input().split())
print(gcd(x, y))",Pupil,159,10,15.9,53,0,0.06289308176100629,1,0.0,1.0,0.0,0.0,1,0,,,,,,
7715,user_3402,1392,1396,USA,Java,CF174B,"import java.util.*;

public class Solution {
    static int gcd(int a, int b) {
        if(b == 0) return a;
        return gcd(b, a % b);
    }
    
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int x = sc.nextInt();
        int y = sc.nextInt();
        System.out.println(gcd(x, y));
    }
}",Pupil,346,15,23.066666666666666,102,0,0.04335260115606936,0,,,,,1,4,1.0,1.0,,,,
7716,user_5925,1538,1547,Japan,Java,CF666C,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Expert,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
7717,user_6907,2409,2414,Russia,C++,CF775E,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Grandmaster,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
7718,user_7313,1799,1809,Brazil,Python,CF544C,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Expert,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
7719,user_4601,950,953,India,Python,CF897C,"// My approach
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a

x, y = map(int, input().split())
print(gcd(x, y))",Newbie,163,10,16.3,53,0,0.06134969325153374,1,0.0,1.0,0.0,0.0,1,0,,,,,,
7720,user_4394,1047,1039,China,Python,CF288E,"// Solution
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a

x, y = map(int, input().split())
print(gcd(x, y))",Newbie,160,10,16.0,52,0,0.0625,1,0.0,1.0,0.0,0.0,1,0,,,,,,
7721,user_8868,2389,2394,Brazil,C++,CF353B,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Grandmaster,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
7722,user_3706,1620,1622,Russia,Python,CF361E,"from math import gcd
print(gcd(*map(int, input().split())))",Expert,59,2,29.5,4,0,0.03389830508474576,0,0.0,1.0,0.0,1.0,1,0,,,,,,
7723,user_8390,1368,1361,Poland,Java,CF918E,"import java.util.*;

public class Main {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        int val = scanner.nextInt();
        int sum = 0;
        for(int i = 0; i < val; i++) {
            sum += scanner.nextInt();
        }
        System.out.println(sum);
    }
}",Pupil,321,13,24.692307692307693,97,0,0.040498442367601244,0,,,,,0,3,1.0,1.0,,,,
7724,user_8183,1343,1348,USA,Java,CF380B,"import java.util.*;

public class Main {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        int sum = scanner.nextInt();
        int sum = 0;
        for(int i = 0; i < sum; i++) {
            sum += scanner.nextInt();
        }
        System.out.println(sum);
    }
}",Pupil,321,13,24.692307692307693,97,0,0.040498442367601244,0,,,,,0,3,1.0,1.0,,,,
7725,user_3187,1401,1398,China,Python,CF970B,"def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a

x, y = map(int, input().split())
print(gcd(x, y))",Pupil,148,9,16.444444444444443,51,0,0.060810810810810814,0,0.0,1.0,0.0,0.0,1,0,,,,,,
7726,user_5530,2560,2556,Poland,C++,CF247E,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Grandmaster,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
7727,user_4112,1078,1076,Japan,Python,CF409D,"// Fast solution
def factorial(result):
    if result == 0:
        return 1
    else:
        return result * factorial(result - 1)

number = int(input())
print(factorial(number))",Newbie,180,9,20.0,38,0,0.05,1,0.0,0.0,0.0,0.0,1,0,,,,,,
7728,user_8198,2213,2215,USA,Python,CF829A,"from math import factorial
print(factorial(int(input())))",Master,57,2,28.5,3,0,0.03508771929824561,0,0.0,0.0,0.0,1.0,1,0,,,,,,
7729,user_9942,2386,2387,Brazil,C++,CF589B,"#include <bits/stdc++.h>
using namespace std;
int main(){int y;cin>>y;vector<int>v(y);for(int i=0;i<y;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Grandmaster,166,3,55.333333333333336,8,0,0.018072289156626505,1,,,,,0,7,,,1.0,1.0,0.0,1.0
7730,user_7235,875,873,Brazil,Python,CF360D,"def factorial(value):
    if value == 0:
        return 1
    else:
        return value * factorial(value - 1)

number = int(input())
print(factorial(number))",Newbie,159,8,19.875,36,0,0.050314465408805034,0,0.0,0.0,0.0,0.0,1,0,,,,,,
7731,user_6990,1567,1569,Brazil,Java,CF345A,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int sum=sc.nextInt();int s=0;for(int i=0;i<sum;i++)s+=sc.nextInt();System.out.println(s);}}",Expert,194,2,97.0,10,0,0.010309278350515464,0,,,,,0,17,1.0,1.0,,,,
7732,user_1201,1361,1356,Poland,Python,CF361D,"res = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Pupil,115,5,23.0,14,0,0.043478260869565216,0,0.0,1.0,0.0,0.0,0,0,,,,,,
7733,user_5529,1358,1359,Russia,C++,CF858A,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Pupil,221,15,14.733333333333333,65,0,0.06787330316742081,1,,,,,0,6,,,0.0,1.0,0.0,0.0
7734,user_6613,803,802,India,Java,CF754D,"// Solution
import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Newbie,193,3,64.33333333333333,10,0,0.015544041450777202,1,,,,,0,28,1.0,1.0,,,,
7735,user_9044,2043,2041,Brazil,Java,CF941D,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int v=sc.nextInt();int s=0;for(int i=0;i<v;i++)s+=sc.nextInt();System.out.println(s);}}",Master,190,2,95.0,10,0,0.010526315789473684,0,,,,,0,15,1.0,1.0,,,,
7736,user_6597,2051,2046,India,Python,CF916C,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Master,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
7737,user_1594,2506,2500,Brazil,Java,CF948E,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Grandmaster,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
7738,user_2165,2501,2491,India,C++,CF746B,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Grandmaster,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
7739,user_8146,1404,1399,India,Java,CF969B,"import java.util.*;

public class Main {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        int n = scanner.nextInt();
        int sum = 0;
        for(int i = 0; i < n; i++) {
            sum += scanner.nextInt();
        }
        System.out.println(sum);
    }
}",Pupil,317,13,24.384615384615383,97,0,0.04100946372239748,0,,,,,0,1,1.0,1.0,,,,
